clusterName,markerGene,onTarget_per_gene,onTarget
31,NFIX,0.008283875774814084,0.006373352991308051
31,NAP1L2,0.005476468757677739,0.006373352991308051
31,RPL4,0.00535971444143233,0.006373352991308051
32,TNS1,0.02107251432994343,0.015253613868677653
32,ST18,0.021848596547462726,0.015253613868677653
32,HHAT,0.01609796355717828,0.015253613868677653
32,NFIX,0.010978704908430377,0.015253613868677653
32,DACH2,0.012208365110054227,0.015253613868677653
32,B3GLCT,0.009315538758996883,0.015253613868677653
33,SLC16A14,0.012030281603716336,0.012030281603716336
34,HSPB1,0.03125629164826926,0.020908586668753327
34,LTBP4,0.018209556468634522,0.020908586668753327
34,ATOX1,0.013259911889356192,0.020908586668753327
35,MYH9,0.019352621549653795,0.019352621549653795
36,BDNF,0.025316936068112965,0.02121609637967733
36,TMEM200A,0.019911385699291167,0.02121609637967733
36,CASZ1,0.024079073030808036,0.02121609637967733
36,CDH22,0.015556990720497158,0.02121609637967733
37,PDZRN3,0.010601203644459253,0.012132386585063134
37,LRRK2,0.0068771595304960775,0.012132386585063134
37,NRN1,0.01891879658023407,0.012132386585063134
38,TGFBR3,0.00902436005052492,0.012759326881476603
38,CASZ1,0.02076892441085927,0.012759326881476603
38,CDH22,0.013235539438638606,0.012759326881476603
38,PDE1C,0.008008483625883616,0.012759326881476603
39,BDNF,0.019131140287619412,0.01570720675225916
39,CASZ1,0.02139329968287084,0.01570720675225916
39,ARHGAP28,0.01903576658357361,0.01570720675225916
39,RORB,0.00877707369066148,0.01570720675225916
39,SYT10,0.010198753516570446,0.01570720675225916
40,CBLN2,0.024501432488540285,0.015043186453067903
40,SLC7A8,0.01264228935286238,0.015043186453067903
40,NRN1,0.016219182415587993,0.015043186453067903
40,FSTL1,0.01245589927801395,0.015043186453067903
40,DACH2,0.012956748058458999,0.015043186453067903
40,ELL2,0.011483567124943816,0.015043186453067903
41,CNIH3,0.011874013394101641,0.01356800984693473
41,ST8SIA4,0.008980193403504519,0.01356800984693473
41,CBLN2,0.019849822743198027,0.01356800984693473
42,PDZRN3,0.011861654695317782,0.011594604634800283
42,CLMP,0.010611499280419632,0.011594604634800283
42,HTRA1,0.009580926904727761,0.011594604634800283
42,SLC7A8,0.011354462976517127,0.011594604634800283
42,KCNC3,0.013514599662444199,0.011594604634800283
42,FGF9,0.012644484289375195,0.011594604634800283
45,GOLM1,0.014206546791747586,0.013321498234984552
45,SIRPA,0.012436449678221518,0.013321498234984552
46,PDGFC,0.012622207833019225,0.012622207833019225
47,TMOD1,0.017378011862347324,0.01614102217592362
47,SLC44A2,0.014904032489499919,0.01614102217592362
48,SCAMP2,0.010940010328220113,0.010940010328220113
49,CDH6,0.011950070887590591,0.00918152278384187
49,CADPS2,0.007557886599241448,0.00918152278384187
49,CSGALNACT1,0.007913790589036157,0.00918152278384187
49,SYT10,0.00930434305949928,0.00918152278384187
50,CNGB1,0.02516852439689608,0.01600181296763853
50,STAT4,0.01986958406378523,0.01600181296763853
50,PDE1C,0.008075945108411593,0.01600181296763853
50,GABRG1,0.014879727742551144,0.01600181296763853
50,SEMA3A,0.012015283526548591,0.01600181296763853
51,ADAMTSL3,0.006122505984142896,0.007271254609635701
51,TMEM91,0.00648344133874704,0.007271254609635701
51,PTPRU,0.008515658027574613,0.007271254609635701
51,RYR1,0.007963413088078254,0.007271254609635701
52,TMEM200A,0.015394282574150642,0.015810708039127902
52,ADAMTS2,0.017291369487317746,0.015810708039127902
52,STAT4,0.017460313669869044,0.015810708039127902
52,NT5DC3,0.01046241706606047,0.015810708039127902
52,DACH2,0.018445157398241607,0.015810708039127902
53,RET,0.016679539593388498,0.015217307572953627
53,ANKDD1B,0.020109468619269998,0.015217307572953627
53,FAT1,0.012297369467502808,0.015217307572953627
53,SERPINE2,0.009552621959434486,0.015217307572953627
53,SLC27A6,0.02122588008724241,0.015217307572953627
53,HNMT,0.011438965710883561,0.015217307572953627
54,DLK1,0.023215630745158845,0.015203818823480313
54,RET,0.013178415847596962,0.015203818823480313
54,FAT1,0.01176410414056586,0.015203818823480313
54,CCDC60,0.01501678522588433,0.015203818823480313
54,TRPC4,0.012844158158195566,0.015203818823480313
55,CDH9,0.010495018889696754,0.009824121460760072
55,BAIAP3,0.009140122258182117,0.009824121460760072
55,ANGPT1,0.009837223234401348,0.009824121460760072
56,TMEM200A,0.01926354541141247,0.015159275966039545
56,ADAMTS2,0.017239038353959703,0.015159275966039545
56,STAT4,0.01835901224668486,0.015159275966039545
56,STXBP6,0.008870273889781193,0.015159275966039545
56,SEMA3A,0.012064509928359496,0.015159275966039545
57,HTR2A,0.010046816529139756,0.007967886953740523
57,TRPC4,0.008670111030071875,0.007967886953740523
57,RUNX2,0.005186733302009937,0.007967886953740523
58,SPINT2,0.011370780473918396,0.011061562359141519
58,FXYD6,0.010669064618303786,0.011061562359141519
58,NDRG1,0.009802090054243187,0.011061562359141519
58,GOLIM4,0.010879399680880347,0.011061562359141519
58,GABRG1,0.012586476968361876,0.011061562359141519
59,HTR2A,0.014835166812023865,0.010601323308736135
59,VLDLR,0.013562443863466814,0.010601323308736135
59,GPR176,0.00911492231196331,0.010601323308736135
59,TSNAX,0.00859084300075845,0.010601323308736135
59,MYO1D,0.006903240555468232,0.010601323308736135
60,ITGA8,0.013775265403720245,0.01194241058130359
60,LPCAT2,0.009694087136875095,0.01194241058130359
60,PRKCQ,0.01659852231062362,0.01194241058130359
60,TOX,0.007701767473995403,0.01194241058130359
61,SLC5A8,0.014308562831080028,0.01146852177586398
61,MATN2,0.011605819975842521,0.01146852177586398
61,PRKCQ,0.010363696900094059,0.01146852177586398
61,RHBDL3,0.009596007396439312,0.01146852177586398
62,EPB41L4A,0.00824637685624069,0.010986309023218156
62,FAT1,0.01441909696093958,0.010986309023218156
62,MATN2,0.009741078495811756,0.010986309023218156
62,KCNC3,0.013788144182458325,0.010986309023218156
62,LIMA1,0.008736848620640428,0.010986309023218156
63,PRR5L,0.017871827460453238,0.014607908141308884
63,ITGA8,0.014512942333264662,0.014607908141308884
63,ST18,0.017743603474490992,0.014607908141308884
63,PRKCQ,0.011642659465524487,0.014607908141308884
63,STXBP6,0.011268507972811046,0.014607908141308884
64,HCRTR2,0.019697931082614254,0.011629174951363943
64,PARM1,0.008660430323035798,0.011629174951363943
64,TOX,0.006529163448441778,0.011629174951363943
65,B4GALNT3,0.013435720691604118,0.01382555897159313
65,SLC27A6,0.015215451976178785,0.01382555897159313
65,TRPC4,0.01482185894105697,0.01382555897159313
65,CCDC60,0.010098010890886215,0.01382555897159313
65,ANGPT1,0.015556752358239561,0.01382555897159313
66,ITGA8,0.013096096974200689,0.012171174418985464
66,PDZRN3,0.011506687690871995,0.012171174418985464
66,HYDIN,0.009534941638870812,0.012171174418985464
66,PDGFD,0.014546971371998358,0.012171174418985464
67,HCRTR2,0.016148068733434075,0.011203666391718778
67,RFTN1,0.006278100781207074,0.011203666391718778
67,CNR1,0.018690654774225594,0.011203666391718778
67,GSAP,0.007029431376360966,0.011203666391718778
67,MATN2,0.007872076293366179,0.011203666391718778
68,ITGA8,0.011905691803033528,0.01195380544069873
68,LRGUK,0.014040138459513957,0.01195380544069873
68,CLMP,0.010402460608664168,0.01195380544069873
68,AHR,0.014768421342806788,0.01195380544069873
68,PCSK1,0.008652314989475208,0.01195380544069873
69,RET,0.01645645585363752,0.012556292590168328
69,HCRTR2,0.016407200561469885,0.012556292590168328
69,IPCEF1,0.010272594483207647,0.012556292590168328
69,MATN2,0.012176494263903588,0.012556292590168328
69,FBN2,0.007468717788623,0.012556292590168328
70,NOS1,0.038224762721550155,0.020241295998292743
70,TNFRSF19,0.012629992094280224,0.020241295998292743
70,PRKCQ,0.0179022306878383,0.020241295998292743
70,MITF,0.012208198489502298,0.020241295998292743
71,ITGA8,0.024776545722149983,0.015581384932966609
71,COLGALT2,0.013736359614661223,0.015581384932966609
71,PDHA1,0.012594031378386427,0.015581384932966609
71,BCL11B,0.013969125882345544,0.015581384932966609
71,HTR1F,0.012830862067289865,0.015581384932966609
72,ARHGAP28,0.012236275720877671,0.012649475282933226
72,PRKCQ,0.014009342430017458,0.012649475282933226
72,MITF,0.011702807697904546,0.012649475282933226
73,NOS1,0.02746531512204921,0.01962511041353088
73,ONECUT2,0.022992486776003008,0.01962511041353088
73,ST3GAL1,0.01473901054517931,0.01962511041353088
73,LMO4,0.013649639586401209,0.01962511041353088
73,MATN2,0.01512264252971996,0.01962511041353088
73,PDGFD,0.023781567921832596,0.01962511041353088
74,STAT4,0.022107549034013088,0.022107549034013088
75,NPY1R,0.02045353092767174,0.0132383768334391
75,LTBP1,0.007612218669917078,0.0132383768334391
75,PDE3A,0.015205843627279694,0.0132383768334391
75,TMEM132C,0.009681914108887888,0.0132383768334391
76,CNGB1,0.027727158274130456,0.01764733517439737
76,SCUBE2,0.014973606321527616,0.01764733517439737
76,GPR149,0.013983522051816327,0.01764733517439737
76,GLIS1,0.013905054050115082,0.01764733517439737
77,ENTPD3,0.01112809208464603,0.011744553512403739
77,FBN2,0.011290726161019832,0.011744553512403739
77,TLL2,0.012814842291545352,0.011744553512403739
78,DLK1,0.048734270623420936,0.025759188782016752
78,CNGB1,0.017974265272521748,0.025759188782016752
78,CCDC60,0.010569030450107571,0.025759188782016752
79,IKZF2,0.007070806915063884,0.012877970614635156
79,ZBBX,0.02689648310199626,0.012877970614635156
79,PRLR,0.0076687700159627495,0.012877970614635156
79,CPNE4,0.00987582242551773,0.012877970614635156
80,CDH9,0.02078982204868743,0.020882680024237772
80,TLL2,0.02097553799978812,0.020882680024237772
81,CDH9,0.022995518863826368,0.02040826783434726
81,CASZ1,0.01782101680486815,0.02040826783434726
82,TSPAN18,0.009661962287896097,0.010851751050527615
82,FBN2,0.010610060223446884,0.010851751050527615
82,TLL2,0.012283230640239865,0.010851751050527615
83,CNGB1,0.02356965495365121,0.016862737855734233
83,FLRT3,0.009981711761655099,0.016862737855734233
83,TLL2,0.01703684685189639,0.016862737855734233
84,SPINT2,0.008636786248589295,0.012649839091519264
84,ENTPD3,0.008519478843806999,0.012649839091519264
84,ADCYAP1,0.020793252182161496,0.012649839091519264
85,NPY1R,0.01748664466339723,0.013487996315835428
85,TSPAN18,0.010004437900323944,0.013487996315835428
85,ENTPD3,0.00761534280860535,0.013487996315835428
85,ADCYAP1,0.01884555989101519,0.013487996315835428
86,NPY1R,0.016971998115510485,0.016654776614988178
86,TMEM200A,0.016248962519786362,0.016654776614988178
86,ADCYAP1,0.021015664905361785,0.016654776614988178
86,CFAP54,0.013289619212936789,0.016654776614988178
86,SYT10,0.01574763832134547,0.016654776614988178
87,GPR149,0.01656293256543906,0.01788768679246692
87,CNGB1,0.03111428568641387,0.01788768679246692
87,PTN,0.010367779431860763,0.01788768679246692
87,SERPINE2,0.013505749486153984,0.01788768679246692
88,RET,0.020806494363010734,0.015191122901590982
88,CPLX2,0.011793030067799765,0.015191122901590982
88,ACTN2,0.015733579490193425,0.015191122901590982
88,PRKCQ,0.012431387685360003,0.015191122901590982
89,PKIB,0.006428345963132169,0.010540797136426788
89,ACTN2,0.012373728789535054,0.010540797136426788
89,HUNK,0.011739853934304769,0.010540797136426788
89,FRMPD3,0.011621259858735161,0.010540797136426788
90,ACTN2,0.008298577830782793,0.0076496507895248865
90,PLCH1,0.00734826355840934,0.0076496507895248865
90,GAS7,0.007302110979382527,0.0076496507895248865
91,PDGFC,0.012896026627920549,0.010802367698192795
91,PCP4,0.007081653369024061,0.010802367698192795
91,SHB,0.010036866417458715,0.010802367698192795
91,RGMB,0.011341174160349158,0.010802367698192795
91,IPCEF1,0.012656117916211492,0.010802367698192795
92,KCNMB4,0.009990127040901922,0.00913906718395329
92,GABRA4,0.008722146610233156,0.00913906718395329
92,LMO4,0.005800971544992652,0.00913906718395329
92,AHR,0.009613726682536197,0.00913906718395329
92,SLC27A6,0.011568364041102529,0.00913906718395329
93,PTPRU,0.011592083175362552,0.009108977629785645
93,LIMA1,0.007996739865067748,0.009108977629785645
93,FAT1,0.0107569768100769,0.009108977629785645
93,STARD13,0.006090110668635379,0.009108977629785645
94,IKZF2,0.005628780869945781,0.015597124640984403
94,NPY1R,0.017836660972025763,0.015597124640984403
94,ADCYAP1,0.024124135413763237,0.015597124640984403
94,GLIS1,0.014798921308202831,0.015597124640984403
95,NPY1R,0.02097136975846122,0.017605840944224384
95,TMEM200A,0.016612236230128176,0.017605840944224384
95,CDH9,0.02205974640304306,0.017605840944224384
95,TLL2,0.01696944324191621,0.017605840944224384
95,SEMA3C,0.01141640908757325,0.017605840944224384
96,TMEM200A,0.018062678456016588,0.015115876690879295
96,HYDIN,0.011114337232188656,0.015115876690879295
96,CBLN2,0.01659959496920787,0.015115876690879295
96,SYT10,0.014686896106104071,0.015115876690879295
97,CEMIP,0.02689518951345853,0.02689518951345853
98,THSD4,0.02250245492031925,0.023624690940899404
98,ADAMTSL3,0.024746926961479555,0.023624690940899404
99,NFKBIZ,0.025102332665778722,0.02130418796843584
99,THSD4,0.017506043271092963,0.02130418796843584
101,RPS2,0.010265083840089232,0.01259196729643354
101,PTGDS,0.014918850752777848,0.01259196729643354
103,SPON1,0.01488996907338255,0.017913837565866394
103,ITGA9,0.023827483968654695,0.017913837565866394
103,SULF2,0.015024059655561937,0.017913837565866394
104,COL4A3,0.023602323330728196,0.02791506191846183
104,CALCRL,0.03222780050619546,0.02791506191846183
105,CREB5,0.02953533861356544,0.027058921403189516
105,SPP1,0.02458250419281359,0.027058921403189516
106,TMOD1,0.012972837828172807,0.020143318443626827
106,CRYAB,0.01637331507608809,0.020143318443626827
106,ST18,0.031083802426619584,0.020143318443626827
107,PLS1,0.017905826925763525,0.02096950696595641
107,PRR5L,0.032844671934385755,0.02096950696595641
107,CRYAB,0.016056186658734373,0.02096950696595641
107,BCAT1,0.005540397883946829,0.02096950696595641
107,ST18,0.030519081255721427,0.02096950696595641
107,APOD,0.022950877137186566,0.02096950696595641
108,FBXO7,0.007154394991483511,0.02029831229021281
108,PRR5L,0.03424369876842482,0.02029831229021281
108,CREB5,0.027551142763059793,0.02029831229021281
108,SYTL2,0.01224401263788312,0.02029831229021281
109,TMOD1,0.017125560039794693,0.018250242121501153
109,TALDO1,0.013479023863744504,0.018250242121501153
109,CRYAB,0.01642397588442694,0.018250242121501153
109,SYTL2,0.013566259469454401,0.018250242121501153
109,ST18,0.03065639135008522,0.018250242121501153
110,USP6NL,0.009812498871725472,0.01262314721722577
110,PRR5L,0.025239272318209684,0.01262314721722577
110,IFFO1,0.01421167930946838,0.01262314721722577
110,BIRC2,0.007139630002477944,0.01262314721722577
110,SMURF1,0.0067126555842473715,0.01262314721722577
111,CHST8,0.015173949725303108,0.01764725577420096
111,KCNK9,0.014282363835101605,0.01764725577420096
111,SEL1L3,0.017076008442060805,0.01764725577420096
111,GLIS1,0.017888888704918837,0.01764725577420096
111,CASZ1,0.023815068163620456,0.01764725577420096
112,PALLD,0.011752649672801433,0.013132916681350814
112,PLCXD2,0.014861946006928658,0.013132916681350814
112,GBE1,0.005686982816018359,0.013132916681350814
112,CASZ1,0.020230088229654806,0.013132916681350814
113,CASZ1,0.020880060254575797,0.012359558556427412
113,STXBP6,0.008481468379204942,0.012359558556427412
113,PRKCQ,0.011288528316861581,0.012359558556427412
113,PDE1C,0.00878817727506733,0.012359558556427412
114,MID1,0.011723048121771142,0.01412390604552371
114,GABRA4,0.014955023726450531,0.01412390604552371
114,IPCEF1,0.010016714585300564,0.01412390604552371
114,CASZ1,0.019800837748572605,0.01412390604552371
115,LTBP1,0.009517332467892405,0.009731735290685157
115,NREP,0.007777437852691981,0.009731735290685157
115,GABRA4,0.015002968570457149,0.009731735290685157
115,CDYL,0.004548427381035569,0.009731735290685157
115,COL25A1,0.011812510181348677,0.009731735290685157
116,ITGA8,0.015839641444697492,0.01626222036983207
116,GOLIM4,0.013748364447660233,0.01626222036983207
116,CASZ1,0.01919865521713848,0.01626222036983207
117,CHST8,0.014219169452938536,0.012905237457604373
117,DEPTOR,0.007562197809565701,0.012905237457604373
117,COL25A1,0.012870844089883452,0.012905237457604373
117,CASZ1,0.016968738478029804,0.012905237457604373
118,CPNE9,0.01629465739496328,0.012722766036341484
118,CCND2,0.011929829649237483,0.012722766036341484
118,GABRA4,0.0163915903638889,0.012722766036341484
118,IPCEF1,0.009684346987458676,0.012722766036341484
118,ENTPD3,0.009313405786159077,0.012722766036341484
119,HTR2A,0.012211982382606613,0.01421382042054348
119,SEL1L3,0.017412685447501297,0.01421382042054348
119,CASZ1,0.02012388175998709,0.01421382042054348
119,STXBP6,0.007106732092078919,0.01421382042054348
120,SEL1L3,0.01905246109273726,0.015820092603229502
120,GOLIM4,0.011197944136173466,0.015820092603229502
120,CASZ1,0.02168784161565302,0.015820092603229502
120,ARHGAP28,0.013893057794527614,0.015820092603229502
120,PCSK1,0.013269158377056153,0.015820092603229502
121,GOLIM4,0.016497277864770697,0.016258335811647387
121,HUNK,0.013394494658477512,0.016258335811647387
121,CASZ1,0.021035784289730238,0.016258335811647387
121,TLL2,0.019022514921624545,0.016258335811647387
121,CDH22,0.011341607323633941,0.016258335811647387
122,COLGALT2,0.012523234371140172,0.01398793749462783
122,CPNE9,0.012678727491841024,0.01398793749462783
122,SEL1L3,0.01302268433041582,0.01398793749462783
122,GLIS1,0.017727103785114308,0.01398793749462783
123,GABRA4,0.011133394937718193,0.012163447073567962
123,CDH9,0.01659807052669055,0.012163447073567962
123,MEIS3,0.014245285685843668,0.012163447073567962
123,CDH6,0.011196029468596293,0.012163447073567962
123,STXBP6,0.00819092190534307,0.012163447073567962
123,TOX,0.011616979917215992,0.012163447073567962
124,CDH9,0.00992730395587166,0.009773665611910799
124,NRN1,0.010850834723078153,0.009773665611910799
124,TRPC4,0.008542858156782582,0.009773665611910799
125,BDNF,0.016636286156693738,0.018076715502230476
125,CALCRL,0.02800578283871413,0.018076715502230476
125,PDGFC,0.0162840923573762,0.018076715502230476
125,ADAMTS2,0.012111809439431905,0.018076715502230476
125,ADCYAP1,0.01734560671893641,0.018076715502230476
126,BDNF,0.01832968571011769,0.027794711037955354
126,DLK1,0.04993233376159363,0.027794711037955354
126,CDH9,0.015122113642154739,0.027794711037955354
127,LMO3,0.008907713139903732,0.00927308324737546
127,CDH9,0.010512035008411524,0.00927308324737546
127,NRN1,0.010133806891075648,0.00927308324737546
127,PCSK1,0.008744685635414891,0.00927308324737546
127,TACR1,0.008067175562071507,0.00927308324737546
128,SEMA3A,0.010299145882890012,0.009224476418378954
128,L1CAM,0.008297347844685488,0.009224476418378954
128,POU2F2,0.00821196708151706,0.009224476418378954
128,NRN1,0.010089444864423256,0.009224476418378954
129,ADCYAP1,0.009267336431467781,0.010568101779184779
129,P4HA3,0.011868867126901777,0.010568101779184779
130,NOS1,0.02602984799280897,0.024481889315065154
130,VWA5B1,0.02996219229368617,0.024481889315065154
130,CNGB1,0.026790760626794842,0.024481889315065154
130,ADGRA3,0.015144756346970633,0.024481889315065154
131,PRIMA1,0.027387648400084303,0.030737499267538545
131,CHAT,0.060897447640271773,0.030737499267538545
131,SLC5A7,0.0408967827129097,0.030737499267538545
131,COL25A1,0.00808759421537034,0.030737499267538545
131,FRMPD3,0.01641802336905661,0.030737499267538545
132,PLS1,0.014486117359607307,0.013280608957756946
132,KCNC3,0.010487233461356884,0.013280608957756946
132,NRN1,0.01485044051964783,0.013280608957756946
132,FGF9,0.013298644490415767,0.013280608957756946
133,ONECUT2,0.031244278587522455,0.019931443172861753
133,VWA5B1,0.023916022629204364,0.019931443172861753
133,CNGB1,0.01992991643137564,0.019931443172861753
133,ADCYAP1,0.015067599583563848,0.019931443172861753
133,PCP4,0.00949939863264245,0.019931443172861753
134,NRN1,0.009750260713205098,0.008469874215595
134,MKX,0.007189487717984903,0.008469874215595
135,HTR2A,0.01638924515979919,0.026293886186583522
135,SLC5A7,0.048052562069580904,0.026293886186583522
135,TNS1,0.02468962580783794,0.026293886186583522
135,RET,0.01986516316417011,0.026293886186583522
135,CREB5,0.02247283473152947,0.026293886186583522
136,LNX2,0.018543539800233495,0.04235592028205559
136,CHAT,0.07341520968223159,0.04235592028205559
136,SLC5A7,0.053260788757975464,0.04235592028205559
136,ANXA2,0.03578069117903497,0.04235592028205559
136,TNS1,0.030779371990802433,0.04235592028205559
137,RET,0.03045973544150709,0.043398794692795915
137,CHAT,0.06327391696019147,0.043398794692795915
137,CREB5,0.03646273167668919,0.043398794692795915
138,SLC5A7,0.05918264538702682,0.029586305770513823
138,BCL6,0.02350884943955023,0.029586305770513823
138,PDE9A,0.01900769041266455,0.029586305770513823
138,CEMIP,0.016646037842813693,0.029586305770513823
139,TTN,0.03220722207908079,0.04007493857662677
139,CHAT,0.06438705956053548,0.04007493857662677
139,ANXA2,0.04148005165235178,0.04007493857662677
139,SLC5A7,0.05065197094291021,0.04007493857662677
139,TMOD1,0.020030559232852817,0.04007493857662677
139,TNS1,0.03169276799202954,0.04007493857662677
140,TIAM2,0.015267909082812881,0.024549895605283076
140,TNS1,0.030526240988461583,0.024549895605283076
140,HTR2A,0.023851059116590453,0.024549895605283076
140,RET,0.02855437323326738,0.024549895605283076
141,MALRD1,0.07912953313018124,0.057441647563223834
141,HYDIN,0.035753761996266425,0.057441647563223834
142,ZBBX,0.05785319829932459,0.03442723567112994
142,ANKDD1B,0.03073192533738498,0.03442723567112994
142,EFHC1,0.023976041243008856,0.03442723567112994
142,LRRC9,0.025147777804801333,0.03442723567112994
143,HYDIN,0.03263983003408116,0.03030747487826555
143,CFAP43,0.027975119722449936,0.03030747487826555
144,RPL32,0.006405732693188138,0.020699413749020353
144,CRB1,0.03499309480485257,0.020699413749020353
145,KIF6,0.01132501333974836,0.026468240698454493
145,KIAA2012,0.04161146805716063,0.026468240698454493
146,ZBBX,0.03385617763226661,0.026476605327800527
146,KIAA2012,0.03684741040785149,0.026476605327800527
146,PRR5L,0.008726227943283479,0.026476605327800527
147,HYDIN,0.02946865898605443,0.02177166628798255
147,PDGFC,0.01407467358991067,0.02177166628798255
148,CCND2,0.011981935092125395,0.016087550925482426
148,FOXP2,0.02181930460338002,0.016087550925482426
148,TXN,0.008669534639683538,0.016087550925482426
148,CFAP43,0.021879429366740755,0.016087550925482426
150,CCDC40,0.02304952167603042,0.03601784324009797
150,ANXA2,0.039740214291470344,0.03601784324009797
150,VWA5B1,0.03710605742604845,0.03601784324009797
150,ZBBX,0.04302534376417101,0.03601784324009797
150,TTC21A,0.026922893380373313,0.03601784324009797
150,KIAA2012,0.046263028902494285,0.03601784324009797
151,CEMIP,0.013813048585588112,0.012850619709502928
151,COLGALT2,0.013229720607906491,0.012850619709502928
151,MB21D2,0.00981260346939745,0.012850619709502928
151,ITGA8,0.014547106175119656,0.012850619709502928
152,LTBP1,0.009089936308441739,0.0137078889050609
