clusterName,binary_genes,rf_feature_importance,cluster_median,binary_score
12,CCDC148,0.012504032878924005,2.9147859839121373,0.8583443478785645
13,LMO7,0.007558937099235678,2.966873735870609,0.9755241669404735
13,RAB37,0.007493626600139465,3.053734995175455,0.9651039257367601
13,PRR5L,0.008552647143860457,6.500810900258525,0.9373048191356137
13,TSPAN9,0.006625289678109311,3.096677618256454,0.9363357911984403
13,RFTN1,0.006173910974437894,3.1285297482957257,0.8930900458854907
13,ST18,0.00933504206705139,6.870942693847085,0.8855181115520424
13,APOD,0.009515859288967317,3.2228363976283254,0.8828961823979709
13,FNTB,0.007342788014890592,5.992790098078625,0.8749198726246886
13,RNF220,0.007406188404297443,7.205704985449109,0.8530396563829282
13,PTGDS,0.010255594698202074,2.6502613755041535,0.8402928519993346
14,PMP22,0.012771338081140626,2.840266910722384,0.9653082386160649
14,PRIMA1,0.018738269688110352,5.595543740623878,0.9485013392035001
14,PNPLA3,0.02280306640500055,2.25637021926627,0.9470290877249888
14,LPCAT2,0.014117742608612273,5.98760429649309,0.9245352520333985
14,ARHGEF37,0.016149825298483442,2.8361237858874766,0.9222516058270048
14,ST18,0.014920046640567812,6.90174750387708,0.885095092185917
14,FNTB,0.026505544820153302,5.996680196095181,0.8756638383435262
14,RNF220,0.020285091462202847,7.115289459438598,0.852083114111272
14,RORB,0.0433498923007041,3.385725505668258,0.8293075157492958
14,SASH1,0.018320697969264162,6.513786643445517,0.7980156579712157
15,PNPLA3,0.01001724213573968,2.5134814738979165,0.9519600290907232
15,PRR5L,0.010186441351728923,6.327896549657691,0.9354860639423606
15,LPCAT2,0.008229273436278241,6.044000924162884,0.9256146219547804
15,ANXA5,0.011152201791663667,5.496368412960788,0.9107102339202787
15,ST18,0.009478483459715265,6.832822617184278,0.8841181280860372
15,FNTB,0.011486010501364642,6.063332054851817,0.877332290255915
15,RNF220,0.009635394848148559,7.101942138673598,0.8510940674169987
15,RORB,0.013269503072632641,3.477551264907054,0.8325560698009649
15,SASH1,0.011121803195218593,6.572147152294949,0.8016804001295686
15,OTUD7B,0.00841531305012365,6.200718738562821,0.7668356400209279
17,PRR5L,0.03515243196583431,6.391157407155326,0.9338869967991527
17,CREB5,0.01779698585254747,6.049031678549633,0.9295469358725467
17,RFTN1,0.02526945574832899,3.14206924537399,0.8935145208479576
17,MEGF10,0.01824911997663689,6.469414026438796,0.8929467196744584
17,ST18,0.042534669293971775,6.915637157265179,0.888720300538122
17,RNF220,0.0506858273237398,7.176920900804032,0.8565672931992215
17,CNTN2,0.01598455209402577,6.07512079917361,0.7950896884764905
17,ARHGAP23,0.01299468313233497,6.11772707848627,0.7873935235984552
17,GAB1,0.024486743779711048,6.8529547607350665,0.7784487411904536
17,STMN4,0.02706575575625008,6.479706773578745,0.7776302919892855
18,RAB37,0.05051155148208286,3.1168591636041993,0.9657595879202394
18,TSPAN9,0.03949355047849439,3.246743806081661,0.9388633895196481
18,PRR5L,0.025634042467884727,6.481474078344897,0.9341489177383995
18,LPCAT2,0.01700199085887187,3.0238393269559425,0.9263171796900369
18,GOLIM4,0.03540839303152135,3.1732356219018674,0.9245750173585651
18,GPD2,0.016374626132988627,3.1911776247763033,0.911451841371203
18,RFTN1,0.038835542922289336,3.2727091569595346,0.8975974826234077
18,ST18,0.015232050658513253,6.953137248472631,0.8905807300131188
18,APOD,0.022087316369477732,3.415348584534536,0.8879636395615327
18,FNTB,0.016857683535895684,2.66523984061378,0.8618280037561037
19,LMO7,0.005938854184423652,2.759664888318423,0.9746328511354614
19,PDGFA,0.008526318776836754,2.9413571368127776,0.9719330020834457
19,RAB37,0.010808538516232744,2.9713469719468133,0.9645470830029051
19,PRR5L,0.012154484337281621,6.438287751520345,0.9374424851452158
19,TSPAN9,0.006691414808759232,3.0342258265554176,0.9355398696383003
19,ANXA5,0.006527188298633955,5.327794160256266,0.909818117147432
19,CRYAB,0.007074507631436641,5.502804586023316,0.902182254139282
19,RFTN1,0.0075205717068673105,3.035355894193336,0.8904423350130949
19,ST18,0.012498461757983999,6.739911869635128,0.8838004750543006
19,APOD,0.007239898194880815,3.1906112924260293,0.8822911111484631
20,TPPP,0.013131880266323965,3.0845819473670377,0.9594002505419879
20,PRR5L,0.019091727155533613,6.281354598913159,0.9337216735289928
20,TALDO1,0.014427284339918908,5.6383398156674165,0.9112205245853676
20,CRYAB,0.014026615080706472,6.0776608129471095,0.90615253801228
20,RFTN1,0.014599168024705225,3.0527776242316604,0.8908997152779694
20,ST18,0.020747855841331844,6.896365407343849,0.8859917296487957
20,APOD,0.014148151341562129,3.2911190997546886,0.8845320330124508
20,PRDX1,0.011620218636936448,5.611645088094427,0.8713092679487984
20,NDRG1,0.014825473708259358,6.327034601021273,0.8595199316848131
20,RNF220,0.012518077835752525,6.93373211158402,0.8527593934571763
21,LMO7,0.0455039116363006,3.05603621455529,0.976163205071177
21,RAB37,0.036336086244987464,3.0916195934837045,0.9654800537616828
21,AVEN,0.024310909005522945,3.045093967542449,0.9552544641450382
21,PRR5L,0.012294767834874605,6.487316991723938,0.9367962803056048
21,TSPAN9,0.013586365292185232,3.117221902069377,0.936672300451433
21,LPCAT2,0.01771962030202171,6.101962864966588,0.9258884375909681
21,GOLIM4,0.015000509703342482,3.088402878959477,0.9228467120548559
21,RFTN1,0.012654384922831592,3.116279331022235,0.8927193234946458
21,ST18,0.011053511077419807,7.021768730715223,0.8857836487622306
21,FNTB,0.020019688140789114,6.136494313174756,0.8780847291294949
22,CLDN10,0.01902197431449863,3.033876563105595,0.9588786953617183
22,GFAP,0.017350660167919134,6.956253851161831,0.9566048088058023
22,ABHD17A,0.009783566514990962,2.699804308430146,0.9538882135833218
22,PINK1,0.01067008687380487,2.837689988604074,0.9426668421051997
22,PDGFD,0.011405479886546067,2.9179030962519548,0.9382628326072074
22,RPLP0,0.009786490946807598,2.924224278429573,0.8837693047512925
22,PURB,0.010995563132871748,2.859319347205204,0.8835301382577656
22,HTRA1,0.009764590031011515,5.2695737311801185,0.8684707165333643
22,NEFH,0.01704620500719412,5.780331492427097,0.8323900903526311
22,RORB,0.013355231786958374,5.730678196662581,0.8107221530423709
23,PDZRN3,0.013320135564231228,3.0726436231299967,0.9102351822814608
23,CRB1,0.009717562022412262,3.0709989001861455,0.906026680845345
23,MEGF10,0.010091920146955058,6.17668209273784,0.8844439708236094
23,PTCH1,0.012243212920538885,6.404449873141193,0.8517858132498805
23,PDZRN4,0.01988390592751968,4.090491778695425,0.8403705977854404
23,RORB,0.009762464297389924,6.408345658341285,0.8220067464578225
23,RFX4,0.008900491161658013,6.572127013681778,0.8120447754602136
23,MRAS,0.009624125229706085,6.210860866903939,0.7997541591518232
23,SASH1,0.010305681376950822,6.719959246781851,0.799237669460559
23,SLC24A4,0.009588133007469114,3.1372395052837025,0.7873082556829794
24,CLDN10,0.011947755520148965,5.744468006112179,0.9614886327146006
24,GFAP,0.028935374199125487,2.940911356028771,0.9510243568049599
24,PTCH1,0.03312941010464191,6.521739813686905,0.8528246219389561
24,PDZRN4,0.10958877367475069,4.075985303639528,0.8398165422805477
24,RORB,0.012817449416616156,6.401268134760369,0.819419342233178
24,RFX4,0.016781414432344776,6.634126295925318,0.8140680377635876
24,SASH1,0.03881162223150765,6.897089315485081,0.8050952587156626
24,MRAS,0.01099356634937863,3.0132024076645734,0.800226009813502
24,SLC24A4,0.0181315079644219,3.107389052798585,0.7855667038679763
24,SLC4A4,0.06560940713629046,7.6659488624800005,0.7823596551654016
25,FREM1,0.01501091902057075,2.9588110488854675,0.9775445254399299
25,GPAM,0.03009584157771021,3.074144063313222,0.9637425482093009
25,CLDN10,0.09864385969620865,3.214673685490016,0.9603589124451085
25,GFAP,0.014977848503069298,3.636236609188395,0.9546648844628693
25,HTRA1,0.05111930062066214,3.206875593443867,0.9460657100364354
25,GPLD1,0.07066347371734148,3.16656532718701,0.9424218778168115
25,PDGFD,0.034147962492163515,3.1449957703435887,0.9400532048782292
25,CSGALNACT1,0.03765946850496293,3.202917069773262,0.8425394699086546
25,PTCH1,0.04240088127597977,6.134784427768878,0.8404274296319695
25,HACD2,0.028791134639524332,3.175264951204811,0.8368027320389929
26,COL4A3,0.02143783288859139,4.902255706304734,0.9456083885641461
26,GPAM,0.013878185598835852,5.100673381229255,0.9041705942623632
26,SPARCL1,0.015546197808784884,6.85005625940739,0.9034904633421758
26,APOE,0.014851044705525267,5.52102542225894,0.9034161752815713
26,ACACB,0.013453076504965788,6.182180521520454,0.840734849256228
26,PDZRN4,0.020380632330152505,8.18606413814054,0.8404696698247367
26,SASH1,0.016655598952904475,7.355351764859451,0.8102617067366507
26,RYR1,0.019322383135481232,4.288585648437022,0.8000093761326034
26,SLC24A4,0.018919415291304545,6.648539781591373,0.7990739137403737
26,SLC4A4,0.01367975108260218,8.336654900551352,0.7825599269742151
27,SHROOM3,0.02332696207391225,2.2815782344510946,0.864754698328142
27,CDH9,0.029813533270582386,2.5358604069801767,0.8532911770842154
27,NFIX,0.0595120496143393,2.552138929549255,0.8348494219356437
27,ITGA9,0.018957599686248907,2.160884890067721,0.8167228378692486
27,GLDN,0.025917802285751766,2.2241045308567378,0.8070266570411692
27,CEMIP,0.017428880656460744,2.0836775543711994,0.8068795482907932
27,HTR1F,0.10212578068812289,3.1524520363916126,0.7946074720930671
27,PDE1C,0.04412971375521237,2.8507722454665365,0.7944021762269587
27,PARM1,0.017957666317303264,2.29960535992065,0.7625875204919971
27,ZBTB7C,0.06276389695862764,2.819237124743984,0.7379540752721201
28,COL4A3,0.04963910229598131,2.5958667267450086,0.9479799700017889
28,PDGFD,0.06388628645622346,3.2645990512089575,0.885169495158494
28,ARHGAP28,0.01148976307053034,1.7835874917978964,0.8462391056768677
28,ITGA9,0.018835022804551512,2.3748977961659836,0.8265560277778705
28,RYR1,0.017080770201719622,2.210013793570911,0.8053951856280569
28,TRPC4,0.013738958179155535,2.3933691753747883,0.8004083756038097
28,PTPRZ1,0.011290436896685132,2.6390068360760166,0.7982365075326808
28,CNIH3,0.011520671463454821,2.1383251214020857,0.7948093497203684
28,SEMA3A,0.01761213649286076,2.5771016280846575,0.7915206009092913
28,SULF2,0.010408504769940293,2.2070456973270023,0.7787735004913777
29,COL4A3,0.047207556898361994,2.191217967266657,0.9414353383751792
29,LMO3,0.029254733276153928,1.9772478713628556,0.8958495906646285
29,ST18,0.03507728386878716,3.018828584292689,0.8808696061647463
29,PDGFD,0.07308238247093994,2.9123399536039303,0.8724553168677626
29,NMNAT3,0.02900048287748629,1.9783140148583231,0.8625677084693493
29,NFIX,0.04245138225933901,2.4447386283595307,0.8300867807526807
29,PTPRU,0.03483428809929704,2.123186277180132,0.829459495329453
29,SMOC2,0.03301958872635385,2.161162963092695,0.8202491296022154
29,CEMIP,0.030610406958500716,2.1262558307553077,0.8086399221345661
29,PTPRZ1,0.06471304095009678,2.7991737725833192,0.8053886087787532
30,ST18,0.03146027090998138,4.3114148386220865,0.8783400079453431
30,PDGFD,0.004850752958105913,2.3128861136440295,0.8526333398888235
30,SAMD5,0.00889884230499512,2.2647504025894403,0.8503632771890154
30,NFIX,0.031358873060923234,4.616623858922885,0.8191654913383646
30,MKX,0.005699918362911126,4.818438181011311,0.8009181094861575
30,CPLX1,0.004710615941961768,4.84072855049201,0.7619578240637415
30,GFRA1,0.009355619194001472,2.4555847584199197,0.7448341830437435
30,SASH1,0.005033603224867977,2.154672874709993,0.7409935985305675
30,SLC6A5,0.023651623865603415,5.290195597242983,0.7372889568489023
30,CDK6,0.010306428228887126,2.517439772233804,0.7308070598564891
31,NFIX,0.04366834050516398,2.462694041182146,0.8307789022490544
31,NDUFB10,0.030522458347468744,1.9649089631888081,0.8228390926233512
31,NAP1L2,0.02871129561982074,2.0167938145045787,0.822634405487223
31,RPL4,0.030275598990688914,2.1416527667460854,0.8224053201213594
31,TOX,0.03746182097496334,2.8961164019383494,0.8014380954672254
31,PTPRZ1,0.029740392284586463,2.6353565008703317,0.7980767170471506
31,LOC116764742,0.03712697904485464,2.6819293650391236,0.7805049664375304
31,CEND1,0.03049379420641929,1.995140728295875,0.7795269179552153
31,RPL10A,0.03073203764015383,1.9649089631888081,0.7696212089777363
31,NDUFA11,0.03647825075956737,4.748286608329893,0.7546032083249659
32,TNS1,0.01270939696319657,4.909223384328339,0.9329602244577048
32,ST18,0.021149936825127752,5.506581284528156,0.8795601800081488
32,HHAT,0.009012802722078179,2.4578388169148875,0.8654328275740913
32,NFIX,0.008185439302054558,2.243811805375999,0.8236642439874747
32,DACH2,0.005363670314193237,2.1642860703858084,0.8213185315973871
32,B3GLCT,0.005826889376582977,2.242537833822966,0.8204905597586244
32,ACACB,0.007197377292961009,2.1960977284437995,0.8027177312622175
32,SLIT3,0.012405438153418854,5.633468648685324,0.7779010720855255
32,MROH7,0.00804879573402827,2.165755543106102,0.7743819335897385
32,SLC6A5,0.014227403687555722,5.654037650371435,0.7593802503947145
33,ST3GAL1,0.03343234011702307,3.0833249867116788,0.9540144478339311
33,SDCBP,0.05057728128632025,3.216875928059739,0.9456102113741327
33,PDLIM5,0.022808329181920075,6.6649178438883645,0.8939771802609177
33,RBMS2,0.017602171823336503,2.7193238008895158,0.8818077130157811
33,SGMS2,0.04016929911419507,6.14944392283954,0.8658138773010801
33,SLC16A14,0.06200842778795178,2.8594193064323,0.8466084075049897
33,CSGALNACT1,0.02128864756872931,3.077852949843882,0.836904196839566
33,TFRC,0.0542028723782493,6.203029506540554,0.8145493446274747
33,DOCK1,0.027311539143644127,6.5808233242873015,0.8071515684722135
33,LRRC8C,0.023603497483959023,3.157157440102967,0.7828881030583287
34,PARVB,0.020958495866363874,2.90207357999866,0.9899460291938182
34,DDC,0.022159734659716768,2.812231140187836,0.9892180824934369
34,HSPB1,0.05832833604443002,3.152872511369828,0.9867263841427392
34,LTBP4,0.05802033628707606,3.0799585935625267,0.9835815799907787
34,EOGT,0.04087043692059666,3.054246346898394,0.9738467190961009
34,ATOX1,0.018287724891029568,3.1060349917748873,0.9718162146983521
34,TNS1,0.03002369290563958,3.054246346898394,0.9684710863007004
34,PDE2A,0.044040130288944386,2.9805710603053774,0.9636775085660675
34,IFNAR2,0.01681221090232672,3.016326789154672,0.9606506778984018
34,ABCC4,0.04019829880948976,3.136698392403308,0.9413513920049384
35,TIPARP,0.01849340878547162,2.7555495472270986,0.9824841332484489
35,HSPB1,0.018409730630427418,6.311130928305273,0.9661551773747186
35,MYH9,0.0199393814309818,3.0810276743401728,0.9556315839252503
35,PLS3,0.025348847523982327,6.346149212539885,0.9511059960207695
35,CCNYL1,0.023384021572393898,1.3386397421223437,0.9314113043586502
35,TMSB10,0.024509282333300013,3.052110711836497,0.9137350584002069
35,ECE1,0.028982397347257695,6.364538767485634,0.894307649228862
35,PDLIM5,0.017087752477197776,6.73326148399307,0.892881265698135
35,LTBP4,0.02945584821334679,4.850434242265315,0.8776534421809783
35,ACTN4,0.01859465506054639,3.032089875631706,0.843791360209302
36,BDNF,0.014450819079039704,5.015404040958075,0.9701412174744094
36,CPNE9,0.009601577491081526,4.710457785319319,0.9399880320718024
36,GABRA4,0.008812132319511666,2.7981651182031397,0.9122599333994297
36,TMEM200A,0.013271705342443978,2.7871723721259576,0.901278423772406
36,CASZ1,0.020831135321638345,4.9405151849466815,0.8783221549302357
36,CDH22,0.0114145430068252,5.18042179869499,0.8708457432016934
36,SLC24A4,0.006890149791712426,2.791998285678978,0.8621232715835895
36,NRN1,0.02398340661491384,5.497891875600469,0.8523429955197943
36,B3GAT1,0.006083376807546339,4.948619809969426,0.812902087347032
36,TMEM132D,0.01260579885448201,2.9252940659448496,0.7924015092204659
37,PDZRN3,0.03786001570686477,2.8344974178686826,0.9423283641187458
37,TGFBR3,0.027644141059296187,3.1122303160928118,0.9340393938400501
37,LRRK2,0.021041476850862405,2.8054635805760997,0.8952620607566891
37,CASZ1,0.02069466517023794,4.997504596083801,0.8804058991398859
37,CDH22,0.02864214601969361,5.2591913699899,0.8742649503043655
37,NRN1,0.044789936867458066,5.650986118639547,0.8556480585798956
37,KCNC3,0.018261450140389778,4.946080917835107,0.8355776956572702
37,FGF9,0.017467869567569915,2.1074940006762617,0.8031703646791087
37,B3GAT1,0.024337934802062557,4.869567523304525,0.801141677536557
37,TMEM132D,0.02360632496755831,2.972417391783802,0.793874007475768
38,LAMB1,0.02189764687532386,2.8383903550835154,0.9625300896904667
38,TGFBR3,0.02356719358729392,2.5723427113797968,0.9244115511852882
38,CASZ1,0.03912642888166927,5.506395542050082,0.888760207100389
38,CDH22,0.022123041513000534,5.205646197948455,0.8698566212520701
38,NRN1,0.04110296894352451,5.6268957591717985,0.8547268873769664
38,PDE1C,0.0266622702998973,3.0527244909075653,0.8028336769905954
38,PAPPA,0.021991309260330758,2.694227376491658,0.7809283914898504
38,TOX,0.024159376042075277,5.7633496291418576,0.7687655288607327
38,HTR7,0.023794420005410398,2.683005923722777,0.7307967014052161
38,FSTL4,0.0718957796320811,6.257147758335604,0.729476113857178
39,BDNF,0.017176877989347604,2.109018492461294,0.9682458874212938
39,CASZ1,0.029614825485609387,5.5869538910740495,0.8889078148043889
39,ARHGAP28,0.019946005298914077,2.403465208264964,0.8656438640143993
39,RORB,0.022842535540465718,2.561936862172411,0.810905743696979
39,SYT10,0.02349702750182172,5.244217130473871,0.8015419881661042
39,RYR1,0.017172064864802074,2.1284424979125616,0.7987555388500269
39,PAPPA,0.03213898358638875,2.7907139064005846,0.7875953462849509
39,PTPRZ1,0.018495346766142444,2.133491820711778,0.77546400799714
39,NCALD,0.02161161378565824,2.9188147132079845,0.7377809653367645
39,HTR7,0.022236595976639986,2.740604569911481,0.7360383298925628
40,CBLN2,0.05616262142223765,2.707441295333464,0.8766263131079441
40,SLC7A8,0.015832116392351655,5.097755533437104,0.8435999399751829
40,NRN1,0.013345017399566792,5.281381952392101,0.8431218783773908
40,FSTL1,0.01566616238236559,2.425732687616026,0.8250696675119901
40,DACH2,0.010961436661103616,4.955480310872925,0.820217304672977
40,ELL2,0.01922758392262873,2.492816122329222,0.8181595234497606
40,CEMIP,0.015561390946033458,2.1538770679514263,0.8098773925223759
40,RORB,0.01253093848956961,5.338686571654822,0.8087744390098331
40,TACR1,0.04721262644235965,2.6896509450551154,0.8028403594873763
40,STAC,0.04811204561744366,2.8890814345994187,0.7859334454066292
41,CNIH3,0.02150071935137014,2.619084980230324,0.9957983193277311
41,CHST8,0.005061090418568866,1.94487288341293,0.925327204652806
41,ST8SIA4,0.011615508550050722,2.835282233911056,0.9125301493742161
41,ACTN2,0.005836670041921607,1.0834864672336848,0.8824769083378314
41,HTRA1,0.006447923012369524,2.366538943128975,0.8703555953307671
41,CBLN2,0.018099193701429293,5.225970112036166,0.8646696851950998
41,SLC7A8,0.005489139297768411,3.582988810958029,0.8392324703828151
41,FAR2,0.005626319425734017,2.7820062836230743,0.833034603233428
41,TACR1,0.007940315845040685,3.037832363808795,0.8251899752888693
41,NRN1,0.00994160842626328,4.94970975048922,0.8227632016684727
42,PDZRN3,0.00730760395126779,2.73355999188031,0.9414485738050279
42,CLMP,0.004255603511412124,2.7505332662954602,0.9066730923446696
42,HTRA1,0.004333105493341735,1.5136855288539297,0.8519945401380905
42,SLC7A8,0.006337152847268252,4.9850040561081155,0.8418903116982341
42,KCNC3,0.004817412675760052,4.953912129246093,0.8353520571415424
42,FGF9,0.004118704059736613,5.11880701273844,0.8251675661240356
42,NRN1,0.006501761639535126,4.8448322383725495,0.8212603446270467
42,FSTL1,0.004034609326372895,2.2654615830650218,0.813873169898895
42,CNIH3,0.0071977537951475575,2.3159736238083544,0.8052080433062362
42,NEFH,0.003939114566947277,4.972587081657784,0.7772039510457661
45,GOLM1,0.09336801030405953,3.227933242779442,0.9873949579831933
45,POU2F2,0.02029672474683234,2.9305177712350545,0.9729037639611497
45,SLC7A8,0.05059226516956621,3.17862972455047,0.9438565476338027
45,SIRPA,0.07723569525161794,3.3370131559993674,0.9303886709722367
45,LPCAT2,0.03704762743815055,6.0837743088806135,0.9203895632951746
45,ST3GAL6,0.016315487778260383,3.307054420646061,0.9161593098370961
45,IVNS1ABP,0.0657694860357817,3.34762667084106,0.8885881510304602
45,MGAT4A,0.04027588427993037,3.291519346592797,0.8826388243702505
